brand;model_year;milage;fuel_type;engine;transmission;ext_col;int_col;accident;clean_title;price_dollar;horsepower;cylinders;age;milage_k;log_price;accident_bin
Toyota;2017;67000;E85 Flex Fuel;381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability;Automatic;Silver;Gray;None reported;Yes;37999;381;8;8;67;10.545315122572783;0
Kia;2021;8263;Gasoline;180.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;White;None reported;Yes;29000;180;4;4;8;10.275051108968611;0
Chevrolet;2008;80000;Gasoline;430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Beige;None reported;Yes;31000;430;8;17;80;10.341742483467284;0
Chevrolet;2022;6200;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Brown;Black;None reported;Yes;99999;490;8;3;6;11.512915464920228;0
Jaguar;2014;74595;Gasoline;495.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Green;Black;At least 1 accident or damage reported;Yes;32450;495;8;11;75;10.387455722132236;1
Audi;2013;87066;Gasoline;310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;20999;310;6;12;87;9.952230096524119;0
Kia;2020;38000;Gasoline;291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel;Automatic;Green;Beige;None reported;Yes;41999;291;6;5;38;10.645401087458245;0
Toyota;2018;69641;Hybrid;208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;White;Black;At least 1 accident or damage reported;Yes;23995;208;4;7;70;10.085600754292345;1
Toyota;2022;1275;Gasoline;228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;47999;228;4;3;1;10.778935456339678;0
BMW;2001;60000;Gasoline;333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel;Manual;Black;Gray;None reported;Yes;25000;333;6;24;60;10.126631103850338;0
Jeep;2014;99450;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Manual;Gray;Black;None reported;Yes;21000;285;6;11;99;9.95227771670556;0
Toyota;2023;200;Hybrid;437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid;Automatic;Blue;White;None reported;Yes;82500;437;6;2;0;11.320553572322773;0
Porsche;2016;68000;Gasoline;310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;32950;310;6;9;68;10.402746539930654;1
Lexus;2010;212000;Gasoline;303.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;9450;303;6;15;212;9.153770020487789;1
GMC;2019;73091;Diesel;445.0HP 6.6L 8 Cylinder Engine Diesel Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;58500;445;8;6;73;10.976782033219948;1
Kia;2023;9400;Plug-In Hybrid;180.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas;Automatic;Black;Black;None reported;Yes;31500;180;4;2;9;10.357742824813725;0
Porsche;2014;117697;Gasoline;300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;16975;300;6;11;118;9.739496952426897;1
Mercedes-Benz;2015;95428;Gasoline;621.0HP 6.0L 12 Cylinder Engine Gasoline Fuel;Automatic;Silver;Silver;None reported;Yes;55000;621;12;10;95;10.915088464214607;0
Lexus;2017;116300;Gasoline;301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;31950;301;8;8;116;10.371927459805681;0
Acura;2019;56778;Hybrid;321.0HP 3.0L V6 Cylinder Engine Gas/Electric Hybrid;Automatic;Black;Black;None reported;Yes;41899;321;6;6;57;10.643017239276974;0
BMW;2017;37000;Gasoline;248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;31000;248;4;8;37;10.341742483467284;0
Kia;2015;103748;Gasoline;173.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Gray;None reported;Yes;8500;173;4;10;104;9.047821442478408;0
Toyota;2005;86000;Gasoline;282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;–;None reported;Yes;22500;282;8;20;86;10.021270588192511;0
Land;2013;125900;Gasoline;375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;21000;375;8;12;126;9.95227771670556;0
Nissan;2023;6200;Gasoline;400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;48000;400;8;2;6;10.778956289890028;0
Ford;2019;85000;Diesel;450.0HP 6.7L 8 Cylinder Engine Diesel Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;52500;450;8;6;85;10.868568448579715;1
Mercedes-Benz;2017;19324;Gasoline;456.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;75000;456;8;8;19;11.225243392518447;0
Cadillac;2018;49273;Gasoline;420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;54000;420;8;7;49;10.896739325546411;0
BMW;2017;44000;Gasoline;425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;55000;425;6;8;44;10.915088464214607;0
Dodge;2010;70000;Gasoline;425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel;Manual;Orange;Black;None reported;Yes;22000;425;8;15;70;9.998797732340453;0
Mercedes-Benz;2016;143290;Diesel;161.0HP 2.1L 4 Cylinder Engine Diesel Fuel;Automatic;White;Black;None reported;Yes;33490;161;4;9;143;10.41900216578825;0
Ford;2019;69205;Diesel;450.0HP 6.7L 8 Cylinder Engine Diesel Fuel;Automatic;White;Black;None reported;Yes;73500;450;8;6;69;11.205040685200927;0
Chevrolet;2015;123500;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Brown;None reported;Yes;25650;355;8;10;124;10.152298850598916;0
Audi;2018;70773;Gasoline;333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;30950;333;6;7;71;10.340128278112742;0
Jeep;2015;109000;Gasoline;158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Gray;At least 1 accident or damage reported;Yes;7599;158;4;10;109;8.935771938669784;1
INFINITI;2014;71097;Gasoline;325.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;18995;325;6;11;71;9.851931065621725;0
Cadillac;2014;80400;Gasoline;202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;At least 1 accident or damage reported;Yes;15000;202;4;11;80;9.615805480084347;1
Toyota;2010;123620;Gasoline;179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;9900;179;4;15;124;9.20029003612268;1
Acura;2011;187883;Gasoline;201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Red;Beige;None reported;Yes;5500;201;4;14;188;8.612503371220562;0
Mercedes-Benz;2020;45000;Gasoline;416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;133000;416;8;5;45;11.79810440720389;0
Honda;2022;25420;Gasoline;158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Red;Gray;None reported;Yes;24500;158;4;3;25;10.106428396532818;0
BMW;2011;129999;Gasoline;414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Manual;White;Black;None reported;Yes;29999;414;8;14;130;10.308919326755392;0
BMW;2008;41048;Gasoline;414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;38490;414;8;17;41;10.558153746277792;0
Nissan;2010;72500;Gasoline;122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Manual;Brown;Black;None reported;Yes;6750;122;4;15;72;8.817297783866575;0
RAM;2014;143390;Gasoline;280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;–;None reported;Yes;13000;280;6;11;143;9.472704636443673;0
Acura;2018;68425;Gasoline;279.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;–;At least 1 accident or damage reported;Yes;23500;279;6;7;68;10.06475570013225;1
Toyota;2018;95000;Gasoline;270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Brown;None reported;Yes;33000;270;6;7;95;10.404262840448617;0
RAM;2019;29000;Gasoline;395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;49500;395;8;6;29;10.809727948556782;1
Chevrolet;2003;145000;Gasoline;350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;22000;350;8;22;145;9.998797732340453;0
Jeep;2011;98658;Gasoline;360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;14995;360;8;14;99;9.61547209118311;0
Volvo;2009;97615;Gasoline;281.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;10500;281;6;16;98;9.259130536145614;0
Porsche;2014;36000;Gasoline;400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;37000;400;8;11;36;10.51867319162636;0
Chrysler;2012;74582;E85 Flex Fuel;283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability;Automatic;Black;–;None reported;Yes;8500;283;6;13;75;9.047821442478408;0
INFINITI;2013;51500;Gasoline;325.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;23900;325;6;12;52;10.081633737919603;0
Toyota;2007;193827;Gasoline;239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;14950;239;6;18;194;9.612466578818832;0
Chevrolet;2019;53433;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Gray;None reported;Yes;36950;355;8;6;53;10.517320926376348;0
Mercedes-Benz;2012;103000;Gasoline;451.0HP 6.3L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;At least 1 accident or damage reported;Yes;40000;451;8;13;103;10.596634733096073;1
BMW;2016;59000;Gasoline;240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Brown;At least 1 accident or damage reported;Yes;20999;240;4;9;59;9.952230096524119;1
Lexus;2017;82000;Gasoline;301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Brown;None reported;Yes;32900;301;8;8;82;10.401227936753463;0
Porsche;2016;60000;Gasoline;310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;45000;310;6;9;60;10.714417768752456;0
Cadillac;2017;93971;Gasoline;420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;47000;420;8;8;94;10.757902880692196;0
Lexus;2015;62600;Gasoline;306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Red;None reported;Yes;27500;306;6;10;63;10.221941283654663;0
Mercedes-Benz;2014;84450;Gasoline;302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;19000;302;6;11;84;9.852194258148577;0
Mercedes-Benz;2014;76500;Gasoline;302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;17999;302;6;11;76;9.798071479779479;0
Chevrolet;2017;74000;Gasoline;275.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Yellow;Black;None reported;Yes;19800;275;4;8;74;9.893437216682626;0
Chevrolet;2014;111095;E85 Flex Fuel;355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability;Automatic;White;Black;At least 1 accident or damage reported;Yes;26000;355;8;11;111;10.165851817003619;1
Toyota;2007;37216;Gasoline;210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Beige;At least 1 accident or damage reported;Yes;14995;210;6;18;37;9.61547209118311;1
Jaguar;2015;25786;Gasoline;380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Gray;None reported;Yes;38500;380;6;10;26;10.558413520275876;0
Porsche;2015;97300;Diesel;240.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;Black;Black;None reported;Yes;29995;240;6;10;97;10.308785980087194;0
Chevrolet;2002;89000;Gasoline;200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;10400;200;6;23;89;9.249561085129464;0
Porsche;2015;52111;Gasoline;420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;37500;420;6;10;52;10.532096211958502;1
Lexus;2010;113500;Gasoline;272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Beige;At least 1 accident or damage reported;Yes;11000;272;6;15;114;9.305650551780507;1
Audi;2015;155382;Gasoline;200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Brown;Gray;At least 1 accident or damage reported;Yes;13500;200;4;10;155;9.51044496442652;1
Mercedes-Benz;2016;49643;Gasoline;402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;33995;402;8;9;50;10.43396873396056;1
BMW;2015;76474;Gasoline;445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;32000;445;8;10;76;10.373491181781864;0
Porsche;2016;10431;Gasoline;275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;50999;275;6;9;10;10.83956130367109;0
INFINITI;2009;190120;Gasoline;390.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;12500;390;8;16;190;9.433483923290392;1
Ford;2020;92000;Gasoline;375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;29999;375;6;5;92;10.308919326755392;0
Chevrolet;2017;24000;Gasoline;335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Manual;Yellow;Black;None reported;Yes;32000;335;6;8;24;10.373491181781864;0
Chevrolet;2001;167000;Gasoline;300.0HP 6.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;At least 1 accident or damage reported;Yes;6500;300;8;24;167;8.779557455883728;1
Porsche;2018;28470;Gasoline;540.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;147500;540;6;7;28;11.901583454762012;1
Ford;2016;54000;Gasoline;300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;23999;300;6;9;54;10.085767441795337;0
Hyundai;2003;83000;Gasoline;104.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Manual;Blue;Gray;None reported;Yes;2900;104;4;22;83;7.9724660159745655;0
Lexus;2015;51400;Gasoline;467.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Gray;None reported;Yes;43000;467;8;10;51;10.668955394675699;0
Chevrolet;2015;153800;E85 Flex Fuel;355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability;Automatic;Silver;Black;At least 1 accident or damage reported;Yes;23000;355;8;10;154;10.043249494911286;1
Land;2022;9000;Gasoline;575.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Green;Gray;None reported;Yes;115000;575;8;3;9;11.652687407345388;0
Dodge;2003;10800;Gasoline;500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel;Manual;Silver;Black;None reported;Yes;65499;500;10;22;11;11.089790154331226;0
BMW;2014;84709;Gasoline;240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Silver;Gray;None reported;Yes;13800;240;4;11;85;9.532423871145296;0
Mercedes-Benz;2019;33500;Gasoline;385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;45770;385;6;6;34;10.731384133647687;0
BMW;2015;98000;Gasoline;425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Orange;None reported;Yes;32999;425;6;10;98;10.404232536959167;0
BMW;2008;94653;Gasoline;360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel;Automatic;Green;Green;At least 1 accident or damage reported;Yes;7300;360;8;17;95;8.895629627136483;1
Ford;2023;9281;Gasoline;440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;85000;440;6;2;9;11.350406535472453;0
Chevrolet;2023;11806;Gasoline;310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;47000;310;6;2;12;10.757902880692196;0
Cadillac;2020;48613;Gasoline;420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;61500;420;8;5;49;11.02679245379461;1
RAM;2023;2990;Diesel;400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;69900;400;6;2;3;11.154820928221902;1
Audi;2005;124747;Gasoline;180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;6900;180;4;20;125;8.83927669058535;0
RAM;2021;24000;Hybrid;395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Silver;Black;None reported;Yes;42000;395;8;4;24;10.645424897265505;0
Mazda;2009;113000;Gasoline;244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;5499;244;4;16;113;8.612321536507814;0
INFINITI;2017;89106;Gasoline;295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;18000;295;6;8;89;9.798127036878302;0
Ford;2017;22000;E85 Flex Fuel;385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability;Automatic;Beige;Black;At least 1 accident or damage reported;Yes;53000;385;8;8;22;10.87804719253426;1
Chevrolet;2022;4753;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;57000;355;8;3;5;10.950806546816688;0
Chevrolet;2021;15000;Gasoline;455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Manual;Blue;Gray;None reported;Yes;43500;455;8;4;15;10.680516217076775;0
Chevrolet;1997;229000;Diesel;180.0HP 6.5L 8 Cylinder Engine Diesel Fuel;Automatic;Green;Beige;At least 1 accident or damage reported;Yes;19500;180;8;28;229;9.878169744551839;1
Audi;2014;42400;Diesel;240.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;Silver;Black;None reported;Yes;26500;240;6;11;42;10.184900011974314;0
Land;2023;15840;Gasoline;296.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;69900;296;4;2;16;11.154820928221902;0
Porsche;2016;76200;Gasoline;420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;42000;420;6;9;76;10.645424897265505;0
Chevrolet;2019;105667;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;39000;355;8;6;106;10.571316925111784;0
Chevrolet;2019;51338;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;49900;355;8;6;51;10.81777628173961;0
Dodge;2016;76857;Gasoline;160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Manual;Black;Black;At least 1 accident or damage reported;Yes;8100;160;4;9;77;8.99961934066053;1
Ford;2019;80200;E85 Flex Fuel;385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability;Automatic;White;Black;None reported;Yes;42500;385;8;6;80;10.657259354912508;0
Toyota;2002;244200;Gasoline;240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;White;–;At least 1 accident or damage reported;Yes;3950;240;8;23;244;8.281470857895167;1
Ford;2014;38560;Gasoline;420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Manual;Black;Black;At least 1 accident or damage reported;Yes;28500;420;8;11;39;10.257659366256743;1
Chevrolet;2020;12500;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Yellow;Black;None reported;Yes;84999;490;8;5;12;11.350394770697367;0
Hyundai;2016;45303;Gasoline;348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;20999;348;6;9;45;9.952230096524119;0
Ford;2014;110000;Gasoline;252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Manual;Silver;Gray;None reported;Yes;9495;252;4;11;110;9.158520623246385;0
Cadillac;2011;66200;Gasoline;270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;16499;270;6;14;66;9.711055051991444;0
Subaru;2003;71000;Gasoline;165.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Manual;Red;Black;None reported;Yes;14900;165;4;22;71;9.60911649193355;0
Chevrolet;2019;7033;Gasoline;460.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;63900;460;8;6;7;11.065074640365626;0
Dodge;2020;36000;Gasoline;475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Red;None reported;Yes;62000;475;8;5;36;11.03488966402723;0
Acura;2010;116000;Gasoline;201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Manual;Silver;Black;At least 1 accident or damage reported;Yes;9000;201;4;15;116;9.104979856318357;1
Chevrolet;2018;42780;Gasoline;455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;41100;455;8;7;43;10.623763400484325;1
BMW;2014;39886;Gasoline;315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Red;At least 1 accident or damage reported;Yes;26000;315;6;11;40;10.165851817003619;1
Audi;2014;151400;Gasoline;333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;15400;333;6;11;151;9.642122788401721;0
Alfa;2017;48000;Gasoline;280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;20500;280;4;8;48;9.9281801651265;0
Dodge;2020;54000;Gasoline;372.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;34000;372;8;5;54;10.4341158035983;0
Porsche;2016;110000;Gasoline;300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;White;At least 1 accident or damage reported;Yes;25900;300;6;9;110;10.16199824768763;1
Chevrolet;2020;49688;Electric;200.0HP Electric Motor Electric Fuel System;Automatic;Blue;Gray;None reported;Yes;24900;200;0;5;50;10.1226230824528;0
Mercedes-Benz;2020;14000;Gasoline;208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;48000;208;4;5;14;10.778956289890028;0
Dodge;2023;5000;Gasoline;717.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;110000;717;8;2;5;11.608235644774552;0
Mercedes-Benz;2017;86101;Gasoline;577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Red;At least 1 accident or damage reported;Yes;72777;577;8;8;86;11.195155250201163;1
Porsche;2016;30700;Gasoline;475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;138999;475;6;9;31;11.842222017842346;0
MINI;2003;103726;Gasoline;115.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Manual;Red;Gray;At least 1 accident or damage reported;Yes;5995;115;4;22;104;8.698681067461614;1
Mazda;2008;39800;Gasoline;158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;13250;158;4;17;40;9.491752831414368;0
